portal,published_date,author,headline,url_link,sentiment_label,sentiment_score
The Week,08-11-2024,Web Desk,BCCI vs PCB 'Hybrid Model' row: The story so far as Pakistan prepares to host Champions Trophy,https://www.theweek.in/news/sports/2024/11/08/cricket-bcci-vs-pcb-hybrid-model-row-the-story-so-far-as-pakistan-prepares-to-host-champions-trophy.html,Neutral,0.9787115454673768
The Week,08-11-2024,Web Desk,India-Australia joint military exercise AustraHind begins; high-intensity drills to counter terror in focus,https://www.theweek.in/news/defence/2024/11/08/india-australia-joint-military-exercise-austrahind-begins-high-intensity-drills-to-counter-terror-in-focus.html,Neutral,0.9764377474784852
The Week,08-11-2024,Web Desk,Why Russian President Vladimir Putin believes India should be included in list of global superpowers,https://www.theweek.in/news/defence/2024/11/08/why-russian-president-vladimir-putin-believes-india-should-be-included-in-list-of-global-superpowers.html,Neutral,0.7857238054275513
The Week,08-11-2024,Markandey Katju,OPINION | Why Donald Trump won US Presidential race 2024,https://www.theweek.in/news/world/2024/11/08/opinion-why-donald-trump-won-us-presidential-race-2024-by-justice-katju.html,Neutral,0.8185620903968811
The Week,08-11-2024,Web Desk,Pompeii DNA analysis explained: Volcano victims 'The Two Maidens' were gay lovers?,https://www.theweek.in/news/world/2024/11/08/pompeii-dna-analysis-explained-volcano-victims-the-two-maidens-were-gay-lovers.html,Neutral,0.9591177701950072
The Week,08-11-2024,K. Sunil Thomas,The world of legal ‘cannabis’ and how it is getting popular in India,https://www.theweek.in/news/biz-tech/2024/11/08/the-world-of-legal-cannabis-and-how-it-is-getting-popular-in-india.html,Neutral,0.8946400880813599
The Week,08-11-2024,Web Desk,Is Starbucks app down for US customers trying to access Holiday Menu 2024?,https://www.theweek.in/news/biz-tech/2024/11/08/trending-is-starbucks-app-down-for-us-customers-trying-to-access-holiday-menu-2024.html,Negative,0.7328975200653076
The Week,08-11-2024,Pooja Biraia Jaiswal,Assembly elections: A report card on Maharashtra's key health indicators,https://www.theweek.in/news/health/2024/11/08/assembly-elections-a-report-card-on-maharashtras-key-health-indicators.html,Neutral,0.9799173474311828
The Week,24-10-2024,Ajish P Joy,Kamala Harris faces growing challenges as election day approaches,https://www.theweek.in/voices/columns/ajish-p-joy/2024/10/24/kamala-harris-faces-growing-challenges-as-election-day-approaches.html,Negative,0.7600942254066467
The Week,08-11-2024,PTI,Shopkeeper shot at in Ludhiana  victim holds in-laws responsible for attack,https://www.theweek.in/wire-updates/national/2024/11/08/des69-pb-shopkeeper-shot.html,Negative,0.862752377986908
The Week,08-11-2024,PTI,Bharadwaj sought action against DUSIB legal officer Maggo  nothing was done  Delhi govt,https://www.theweek.in/wire-updates/national/2024/11/08/des68-dl-bharadwaj-dusib.html,Neutral,0.8851602673530579
The Week,08-11-2024,PTI,Andhra to extend comprehensive Whatsapp governance from March end  IT Minister,https://www.theweek.in/wire-updates/national/2024/11/08/mes26-ap-governance.html,Neutral,0.7719354033470154
The Week,08-11-2024,PTI,MVA first opposed Ladki Bahin scheme  then stole it  says CM Shinde,https://www.theweek.in/wire-updates/national/2024/11/08/bes26-mh-polls-shinde-mva.html,Negative,0.6609449982643127
The Week,08-11-2024,PTI,Attacks on temples have become routine in T'gana after Cong govt took over  alleges Union min,https://www.theweek.in/wire-updates/national/2024/11/08/srg6-tl-bjp-temples.html,Negative,0.8481021523475647
The Week,08-11-2024,PTI,Trump's election likely to usher in leadership change at FBI,https://www.theweek.in/wire-updates/international/2024/11/08/fgn62-us-election-trump-fbi.html,Neutral,0.8560332655906677
The Week,08-11-2024,PTI,Guide to key figures in Donald Trump's orbit,https://www.theweek.in/wire-updates/international/2024/11/08/fgn61-us-election-trump-kety-figures.html,Neutral,0.9697357416152954
The Week,08-11-2024,PTI,Texas Democrats' longtime chairman steps down after big losses continue for party,https://www.theweek.in/wire-updates/international/2024/11/08/fes44-us-texas-democrat-chairman.html,Negative,0.8288567662239075
The Week,08-11-2024,PTI,Thousands turn out for inauguration of Botswana's new president,https://www.theweek.in/wire-updates/international/2024/11/08/fes43-botswana-prez-inauguration.html,Neutral,0.5336764454841614
The Week,08-11-2024,PTI,Pompeii archaeological park introduces daily visitors' limit to combat over-tourism,https://www.theweek.in/wire-updates/international/2024/11/08/fes42-italy-pompeii-tourism.html,Neutral,0.8983736634254456
The Week,08-11-2024,PTI,Beyonce leads 2025 Grammy noms  becomes most nominated artist in show's history,https://www.theweek.in/wire-updates/entertainment/2024/11/08/fgn59-us-grammy-nominations.html,Positive,0.9557822346687316
The Week,08-11-2024,PTI,Australian singing sensation Holly Riva to perform in city on Saturday,https://www.theweek.in/wire-updates/entertainment/2024/11/08/ces19-wb-holly-riva.html,Neutral,0.8883312344551086
The Week,08-11-2024,PTI,I don’t care  Daniel Craig on who he would want to be next James Bond,https://www.theweek.in/wire-updates/entertainment/2024/11/08/ent10-craig-james-bond.html,Negative,0.7524987459182739
The Week,08-11-2024,PTI,Prabhas  Hombale Films sign three-film deal,https://www.theweek.in/wire-updates/entertainment/2024/11/08/ent9-prabhas-hombale-films.html,Neutral,0.929720938205719
The Week,08-11-2024,PTI,Vikramaditya Motwane on why genre-hopping is liberating for him  I really like making movies,https://www.theweek.in/wire-updates/entertainment/2024/11/08/ent8-vikramaditya-motwane-interview.html,Positive,0.9507592916488647
The Week,08-11-2024,PTI,Ayan  Devank star as Patna Pirates secure close victory over Jaipur Panther,https://www.theweek.in/wire-updates/sports/2024/11/08/spd18-spo-pkl.html,Positive,0.5125166177749634
The Week,08-11-2024,PTI,World University shooting championship to begin in Delhi on Saturday,https://www.theweek.in/wire-updates/sports/2024/11/08/spd17-spo-shoot-university.html,Neutral,0.9560399651527404
The Week,08-11-2024,PTI,Samson scores scintillating second ton but India manage only 202 for 8 in 1st T20I,https://www.theweek.in/wire-updates/sports/2024/11/08/spf22-spo-cri-ind-ld-innings.html,Neutral,0.9110985994338988
The Week,08-11-2024,PTI,NZ Post Mortem  Six hour review meeting with Gambhir  Agarkar and Rohit,https://www.theweek.in/wire-updates/sports/2024/11/08/spd16-spo-cri-ind-nz-review.html,Neutral,0.9836139678955078
The Week,08-11-2024,PTI,Mourinho gets one-match ban and fined after Turkish tirade,https://www.theweek.in/wire-updates/sports/2024/11/08/spf20-spo-foot-mourinho-ban.html,Negative,0.822102427482605
The Week,08-11-2024,PTI,To bring down deaths  safety must get highest priority while constructing roads  Gadkari,https://www.theweek.in/wire-updates/business/2024/11/08/bom66-cg-road-accidents-gadkari.html,Neutral,0.890494704246521
The Week,08-11-2024,PTI,Ashok Leyland expects to record one of the best years in exports this fiscal  Hinduja,https://www.theweek.in/wire-updates/business/2024/11/08/mcm5-biz-ashokleyland-overseas.html,Positive,0.9611985087394714
The Week,08-11-2024,PTI,Pak PM Shehbaz unveils three-month power relief package,https://www.theweek.in/wire-updates/business/2024/11/08/fes40-pak-power-relief.html,Neutral,0.8136687874794006
The Week,08-11-2024,PTI,Trump's presidency may benefit India  ASEAN nations as trade  investments divert away from China  Moody's,https://www.theweek.in/wire-updates/business/2024/11/08/dcm111-biz-trump-moodys-india.html,Positive,0.7071418166160583
The Week,08-11-2024,PTI,Clash of titans  TRAI open house sees Jio  Airtel spar with Starlink  Amazon over satcom spectrum norms,https://www.theweek.in/wire-updates/business/2024/11/08/dcm110--biz-trai-ld-satcom-spectrum.html,Neutral,0.9558715224266052
The Week,08-11-2024,Web Desk,Rajamouli credits Suriya for inspiring him to make pan-Indian films,https://www.theweek.in/news/entertainment/2024/11/08/rajamouli-credits-suriya-for-inspiring-him-to-make-pan-indian-films.html,Positive,0.6043947339057922
The Week,08-11-2024,Web Desk,Splitsvilla 5 fame Nitin Chauhaan passes away at age 35,https://www.theweek.in/news/entertainment/2024/11/08/splitsvilla-5-fame-nitin-chauhaan-passes-away-at-age-35.html,Neutral,0.9581964015960692
The Week,07-11-2024,Web Desk,"Karan Johar reveals poster for Ananya Panday, Lakshay's next film 'Chand Mera Dil'",https://www.theweek.in/news/entertainment/2024/11/07/karan-johar-reveals-poster-for-ananya-panday-lakshays-next-film-chand-mera-dil.html,Neutral,0.9737138152122498
The Week,08-11-2024,Web Desk,"Urvashi Kaur: 'Our designs are rooted in slow fashion, freeing us from societal constructs'",https://www.theweek.in/leisure/lifestyle/2024/11/08/urvashi-kaur-our-designs-are-rooted-in-slow-fashion-freeing-us-from-societal-constructs.html,Positive,0.5762184262275696
The Week,08-11-2024,Philip George,My gritty marathon through New York’s boroughs and memories,https://www.theweek.in/leisure/society/2024/11/08/my-gritty-marathon-through-new-yorks-boroughs-and-memories.html,Neutral,0.9560227394104004
Telegraph India,08-11-2024,PTI,Tamil Nadu government declares snake bite as notifiable disease,https://www.telegraphindia.com/india/tamil-nadu-government-declares-snake-bite-as-notifiable-disease/cid/2061711,Negative,0.8113805651664734
Telegraph India,08-11-2024,PTI,Centre to develop 100 climate-resilient coastal villages: Union Minister Kurian,https://www.telegraphindia.com/india/centre-to-develop-100-climate-resilient-coastal-villages-union-minister-of-state-for-fisheries-george-kurian/cid/2061663,Positive,0.5206188559532166
Telegraph India,08-11-2024,PTI,All India Sant Samiti demands ban on 'spit policy gang' products at Kumbh Mela,https://www.telegraphindia.com/india/all-india-sant-samiti-demands-ban-on-spit-policy-gang-products-at-kumbh-mela/cid/2061708,Negative,0.6821402311325073
Telegraph India,08-11-2024,PTI,India-Australia joint military exercise 'AUSTRAHIND' begins in Pune,https://www.telegraphindia.com/india/india-australia-joint-military-exercise-austrahind-begins-in-pune/cid/2061709,Neutral,0.9796769022941588
Telegraph India,08-11-2024,PTI,Madhya Pradesh: Murder convict out on parole shot dead in Gwalior,https://www.telegraphindia.com/india/madhya-pradesh-murder-convict-out-on-parole-shot-dead-in-gwalior/cid/2061704,Negative,0.8489571213722229
Telegraph India,08-11-2024,PTI,Over 500 migratory birds fall prey to avian botulism at Sambhar Lake,https://www.telegraphindia.com/india/over-500-migratory-birds-fall-prey-to-avian-botulism-at-sambhar-lake/cid/2061664,Neutral,0.9775719046592712
Telegraph India,08-11-2024,PTI,Delhi government tests drone-based mist spraying to combat pollution,https://www.telegraphindia.com/india/delhi-government-tests-drone-based-mist-spraying-to-combat-pollution/cid/2061673,Neutral,0.9097850918769836
Telegraph India,08-11-2024,PTI,"On demonetisation anniversary, Tejashwi Yadav pays 'shraddhanjali' to those who died",https://www.telegraphindia.com/india/on-demonetisation-anniversary-tejashwi-yadav-pays-shraddhanjali-to-those-who-died/cid/2061703,Neutral,0.9095133543014526
Telegraph India,08-11-2024,PTI,Flaming torch is medium to set houses afire and create division: CM Shinde on Sena (UBT) symbol,https://www.telegraphindia.com/india/flaming-torch-is-medium-to-set-houses-afire-and-create-division-cm-shinde-on-sena-ubt-symbol/cid/2061701,Negative,0.7207350730895996
Telegraph India,08-11-2024,PTI,"Tree felling in Delhi's Ridge: AAP accuses LG, DDA of lying in Supreme Court",https://www.telegraphindia.com/india/tree-felling-in-delhis-ridge-aam-admi-party-accuses-lieutenant-governor-delhi-development-authority-of-lying-in-supreme-court/cid/2061674,Negative,0.8294892311096191
Telegraph India,08-11-2024,PTI,Supreme Court curbs unilateral arbitrator appointments in public contracts,https://www.telegraphindia.com/india/supreme-court-curbs-unilateral-arbitrator-appointments-in-public-contracts/cid/2061700,Neutral,0.7272040843963623
Telegraph India,08-11-2024,Our Web Desk,"Pakistan, Article 370, Savarkar: Issues for Maharashtra 2024, according to Modi-Shah",https://www.telegraphindia.com/gallery/pakistan-article-370-vd-savarkar-issues-for-maharashtra-2024-according-to-prime-minister-narendra-modi-amit-shah-photogallery/cid/2061690,Neutral,0.9705221056938172
Telegraph India,08-11-2024,PTI,Use Carnatic music to promote Kannada language: Nirmala Sitharaman,https://www.telegraphindia.com/india/nirmala-sitharaman-use-carnatic-music-to-promote-kannada-language/cid/2061698,Neutral,0.5907378792762756
Telegraph India,08-11-2024,PTI,J-K people found their voice after passage of resolution on special status restoration: CM Omar Abdullah,https://www.telegraphindia.com/india/j-k-people-found-their-voice-after-passage-of-resolution-on-special-status-restoration-cm-omar-abdullah/cid/2061672,Neutral,0.9225377440452576
Telegraph India,08-11-2024,PTI,Demonitisation paved way for monopolies by devastating MSMEs and informal sector,https://www.telegraphindia.com/india/rahul-gandhi-on-note-ban-anniversary-demonitisation-paved-way-for-monopolies-by-devastating-msmes-informal-sector/cid/2061696,Negative,0.967509925365448
Telegraph India,08-11-2024,PTI,"1981 reference challenges chief justice's authority, bad in law: Justice Surya Kant in AMU case",https://www.telegraphindia.com/india/1981-reference-challenges-chief-justices-authority-bad-in-law-justice-surya-kant-in-aligarh-muslim-university-case/cid/2061685,Negative,0.9319859743118286
Telegraph India,08-11-2024,PTI,"I urge Sonia Gandhi to coach Rahul, as without training, he is like an unguided missile: Himanta Biswa Sarma",https://www.telegraphindia.com/india/i-urge-sonia-gandhi-to-coach-rahul-gandhi-as-without-training-he-is-like-an-unguided-missile-himanta-biswa-sarma/cid/2061694,Negative,0.7384006977081299
Telegraph India,08-11-2024,PTI,"'Chief, you truly did it your way', says CJI designate Sanjiv Khanna in emotional farewell",https://www.telegraphindia.com/india/chief-you-truly-did-it-your-way-says-cji-chandrachuds-successor-in-emotional-farewell/cid/2061693,Neutral,0.910529613494873
Telegraph India,08-11-2024,PTI,"50-60% cancer cases detected in India annually are preventable, say oncologists",https://www.telegraphindia.com/india/50-60-per-cent-cancer-cases-detected-in-india-annually-are-preventable-say-oncologists/cid/2061675,Neutral,0.4988328218460083
Telegraph India,08-11-2024,PTI,"Wanted to be militant after 'torture' by army officer, his senior restored faith in system: J-K MLA",https://www.telegraphindia.com/india/wanted-to-be-militant-after-torture-by-army-officer-his-senior-restored-faith-in-system-j-k-mla/cid/2061676,Neutral,0.7674112915992737
Telegraph India,08-11-2024,PTI,Wholly wrong to assume minorities need 'safe haven' for education: SC Justice Satish Chandra Sharma,https://www.telegraphindia.com/india/wholly-wrong-to-assume-minorities-need-safe-haven-for-education-sc-justice-satish-chandra-sharma/cid/2061677,Negative,0.8955677151679993
